"{""richText"":[{""font"":{""bold"":true,""size"":8,""color"":{}},""text"":""Note: ""},{""font"":{""size"":8,""color"":{}},""text"":""The data and information in this document is reflective of a hypothetical situation and client. This document is to be used for KPMG Virtual Internship purposes only. ""}]}",,,,,,,,,,,,
"transaction_id","product_id","customer_id","transaction_date","online_order","order_status","brand","product_line","product_class","product_size","list_price","standard_cost","product_first_sold_date"
"16973","5","2064","42846","1","Approved","Trek Bicycles","Mountain","low","medium","574.64","459.71","41701"
"16974","0","2798","42884","1","Approved","Solex","Standard","medium","medium","441.49","84.99","39427"
"16975","50","2806","43028",,"Approved","WeareA2B","Standard","medium","small","175.89","131.92","33259"
"16976","100","2159","42839",,"Approved","Trek Bicycles","Standard","medium","small","1386.84","1234.29","39880"
"16977","6","2731","42795","1","Approved","OHM Cycles","Standard","high","medium","227.88","136.73","38258"
"16978","99","789","42782","1","Approved","OHM Cycles","Standard","medium","medium","1227.34","770.89","33364"
"16979","27","3330","43077","1","Approved","Trek Bicycles","Standard","medium","medium","499.53","388.72","42696"
"16980","8","2449","42782",,"Approved","Solex","Road","medium","small","1703.52","1516.13","40649"
"16981","61","1169","42814","1","Approved","OHM Cycles","Standard","low","medium","71.16","56.93","36146"
"16982","57","303","42831",,"Approved","WeareA2B","Touring","medium","large","1890.39","260.14","36146"
"16983","14","2226","42845","1","Approved","Trek Bicycles","Standard","medium","small","1386.84","1234.29","37838"
"16984","34","1740","43013","1","Approved","Norco Bicycles","Road","high","large","774.53","464.72","35052"
"16985","57","1170","42953","1","Approved","WeareA2B","Touring","medium","large","1890.39","260.14","42172"
"16986","28","353","42760",,"Approved","Norco Bicycles","Standard","medium","small","1216.14","1082.36","35378"
"16987","23","1625","42779",,"Approved","Norco Bicycles","Mountain","low","small","688.63","612.88","35470"
"16988","0","1637","42807","1","Approved","Norco Bicycles","Standard","medium","medium","360.4","270.3","42710"
"16989","19","781","42908","1","Approved","OHM Cycles","Road","high","large","12.01","7.21","39880"
"16990","37","1329","42893","1","Approved","OHM Cycles","Standard","low","medium","1793.43","248.82","36361"
"16991","40","2281","42831","1","Approved","Trek Bicycles","Road","medium","large","1894.19","598.76","34170"
"16992","47","3241","42767","1","Approved","Trek Bicycles","Road","low","small","1720.7","1531.42","41064"
"16993","26","3383","42771","1","Approved","WeareA2B","Standard","medium","medium","1992.93","762.63","33888"
"16994","17","292","42797","1","Approved","Solex","Standard","high","medium","1024.66","614.8","42404"
"16995","12","1342","43025",,"Approved","WeareA2B","Standard","medium","medium","1231.15","161.6","38693"
"16996","98","2313","42741","1","Approved","Trek Bicycles","Standard","high","medium","358.39","215.03","38002"
"16997","35","600","42893","1","Approved","Trek Bicycles","Standard","low","medium","1057.51","154.4","36361"
"16998","14","210","42868","1","Approved","Trek Bicycles","Standard","medium","small","1386.84","1234.29","37539"
"16999","0","385","42811",,"Approved","Trek Bicycles","Standard","medium","medium","499.53","388.72","37668"
"17000","72","1453","42982","1","Approved","OHM Cycles","Standard","medium","medium","912.52","141.4","42295"
"17001","73","1682","42834","1","Approved","Solex","Standard","medium","medium","1945.43","333.18","40553"
"17002","64","22","42741","1","Cancelled","Trek Bicycles","Standard","medium","large","1469.44","596.55","41047"
"17003","28","2894","42919",,"Approved","Norco Bicycles","Standard","medium","small","1216.14","1082.36","33552"
"17004","1","1959","42835",,"Approved","Giant Bicycles","Standard","medium","medium","1403.5","954.82","33549"
"17005","78","1809","42941",,"Approved","Giant Bicycles","Standard","medium","large","1765.3","709.48","42226"
"17006","58","1155","42926",,"Approved","OHM Cycles","Standard","medium","medium","912.52","141.4","41047"
"17007","3","1876","42774","1","Approved","Trek Bicycles","Standard","medium","large","2091.47","388.92","38859"
"17008","5","2293","43009","1","Approved","Trek Bicycles","Mountain","low","medium","574.64","459.71","40784"
"17009","33","1758","42744",,"Approved","Giant Bicycles","Standard","medium","small","1311.44","1167.18","38750"
"17010","43","3300","42925","1","Approved","Solex","Standard","medium","medium","1151.96","649.49","36498"
"17011","54","2061","42821","1","Approved","WeareA2B","Standard","medium","medium","1807.45","778.69","42145"
"17012","35","2275","42758","1","Approved","Giant Bicycles","Standard","medium","medium","1403.5","954.82","42688"
"17013","41","3183","42911",,"Approved","Solex","Road","medium","medium","416.98","312.74","35560"
"17014","6","1400","42828","1","Approved","OHM Cycles","Standard","high","medium","227.88","136.73","39298"
"17015","75","3057","43034","1","Approved","Giant Bicycles","Touring","medium","large","1873.97","863.95","38859"
"17016","91","1794","42760",,"Approved","Solex","Standard","medium","medium","100.35","75.26","36367"
"17017","26","1918","42989","1","Approved","WeareA2B","Standard","medium","medium","1992.93","762.63","34115"
"17018","23","2023","42907","1","Approved","Norco Bicycles","Standard","medium","medium","1198.46","381.1","36145"
"17019","94","3333","42908","1","Approved","Giant Bicycles","Standard","medium","large","1635.3","993.66","38002"
"17020","53","2590","42753","1","Approved","OHM Cycles","Standard","medium","medium","795.34","101.58","42710"
"17021","0","2250","42878","1","Approved","Giant Bicycles","Standard","medium","medium","230.91","173.18","39031"
"17022","18","1743","42791",,"Approved","Solex","Standard","medium","medium","575.27","431.45","34165"
"17023","0","2171","42824",,"Approved","WeareA2B","Standard","medium","medium","60.34","45.26","34165"
"17024","25","380","42934",,"Approved","Giant Bicycles","Road","medium","medium","1538.99","829.65","42404"
"17025","16","318","43090",,"Approved","Norco Bicycles","Standard","high","small","1661.92","1479.11","40303"
"17026","59","407","42751",,"Approved","WeareA2B","Standard","medium","small","1415.01","1259.36","37626"
"17027","16","2226","42757",,"Approved","Norco Bicycles","Standard","high","small","1661.92","1479.11","34586"
"17028","14","634","42875","1","Approved","Trek Bicycles","Standard","medium","small","1386.84","1234.29","37838"
"17029","51","3431","43071","1","Approved","OHM Cycles","Standard","high","medium","2005.66","1203.4","41009"
"17030","24","2874","42879",,"Approved","Solex","Road","medium","large","1777.8","820.78","40670"
"17031","99","1588","42885","1","Approved","Trek Bicycles","Road","low","small","1720.7","1531.42","37220"
"17032","9","642","42882","1","Approved","OHM Cycles","Road","medium","medium","742.54","667.4","33549"
"17033","50","3074","42766",,"Approved","WeareA2B","Standard","medium","small","175.89","131.92","37220"
"17034","12","372","42854","1","Approved","WeareA2B","Standard","medium","medium","1231.15","161.6","37838"
"17035","5","1952","42924",,"Approved","Trek Bicycles","Mountain","low","medium","574.64","459.71","33549"
"17036","17","1947","43064",,"Approved","Solex","Standard","high","medium","1024.66","614.8","39880"
"17037","12","1672","42844",,"Approved","WeareA2B","Standard","medium","medium","1231.15","161.6","39880"
"17038","64","2498","42872","1","Approved","Giant Bicycles","Standard","high","small","1977.36","1759.85","40779"
"17039","99","1696","43038","1","Approved","Trek Bicycles","Road","low","small","1720.7","1531.42","38991"
"17040","90","1587","43022","1","Approved","Norco Bicycles","Standard","low","medium","363.01","290.41","37539"
"17041","0","748","42777","1","Approved","OHM Cycles","Standard","high","medium","227.88","136.73","37659"
"17042","4","1485","43095","1","Approved","Giant Bicycles","Standard","high","medium","1129.13","677.48","33549"
"17043","72","1164","42946",,"Approved","Norco Bicycles","Standard","medium","medium","360.4","270.3","40553"
"17044","9","2513","42941",,"Approved","OHM Cycles","Road","medium","medium","742.54","667.4","33549"
"17045","49","1503","42837",,"Approved","Trek Bicycles","Road","medium","medium","533.51","400.13","35707"
"17046","10","1380","42892",,"Approved","WeareA2B","Touring","medium","medium","1466.68","363.25","41701"
"17047","100","3093","42865","1","Approved","Trek Bicycles","Standard","medium","small","1386.84","1234.29","39880"
"17048","38","2772","42753","1","Approved","Solex","Standard","medium","medium","1577.53","826.51","38750"
"17049","75","2890","42973","1","Approved","Giant Bicycles","Touring","medium","large","1873.97","863.95","37873"
"17050","2","1914","43063","1","Approved","Solex","Standard","medium","medium","71.49","53.62","41245"
"17051","12","614","42998",,"Approved","WeareA2B","Standard","medium","medium","1231.15","161.6","38216"
"17052","38","647","42918","1","Approved","Solex","Standard","medium","medium","1577.53","826.51","39915"
"17053","2","2680","42950",,"Cancelled","Solex","Standard","medium","medium","71.49","53.62","41245"
"17054","0","2283","43069",,"Approved","Trek Bicycles","Road","medium","medium","533.51","400.13","41064"
"17055","43","1285","42792",,"Approved","Solex","Standard","medium","medium","1151.96","649.49","39427"
"17056","62","1029","42764",,"Approved","Solex","Standard","medium","medium","478.16","298.72","34143"
"17057","81","983","42995","1","Approved","Norco Bicycles","Standard","medium","small","586.45","521.94","33429"
"17058","45","1781","42934",,"Approved","Solex","Standard","medium","medium","441.49","84.99","34071"
"17059","96","1166","43085",,"Approved","WeareA2B","Road","low","small","1172.78","1043.77","37539"
"17060","52","3192","42766","1","Approved","Solex","Road","medium","large","1777.8","820.78","33455"
"17061","84","2517","42801",,"Approved","Trek Bicycles","Road","medium","medium","290.62","215.14","35667"
"17062","47","1740","43030","1","Approved","Trek Bicycles","Road","low","small","1720.7","1531.42","41009"
"17063","21","2675","43004",,"Approved","Solex","Standard","medium","large","1071.23","380.74","33552"
"17064","29","3048","42963",,"Approved","Norco Bicycles","Road","medium","medium","543.39","407.54","42696"
"17065","49","2140","42872",,"Approved","Solex","Standard","medium","large","1061.56","733.58","34170"
"17066","38","479","42882",,"Approved","Solex","Standard","medium","medium","1577.53","826.51","38750"
"17067","6","3382","42898","1","Approved","Solex","Standard","high","medium","748.17","448.9","33552"
"17068","57","3006","42753","1","Approved","WeareA2B","Touring","medium","large","1890.39","260.14","34170"
"17069","19","613","42979",,"Approved","Trek Bicycles","Mountain","low","medium","574.64","459.71","40784"
"17070","27","2689","42850","1","Approved","Trek Bicycles","Standard","medium","medium","499.53","388.72","36334"
"17071","14","1241","42817","1","Approved","Trek Bicycles","Standard","medium","small","1386.84","1234.29","34586"
"17072","0","1637","42861",,"Approved","Trek Bicycles","Road","medium","medium","290.62","215.14","38339"
"17073","9","3176","43075",,"Approved","OHM Cycles","Road","medium","medium","742.54","667.4","33549"
"17074","2","249","42929","1","Approved","Giant Bicycles","Road","low","small","590.26","525.33","40487"
"17075","0","2476","43055",,"Approved","Norco Bicycles","Standard","medium","medium","360.4","270.3","42710"
"17076","96","393","42782",,"Approved","WeareA2B","Road","low","small","1172.78","1043.77","34556"
"17077","19","3196","42950","1","Approved","OHM Cycles","Road","high","large","12.01","7.21","39880"
"17078","50","620","42955",,"Approved","WeareA2B","Standard","medium","small","175.89","131.92","39915"
"17079","46","1775","42906","1","Cancelled","Solex","Standard","low","medium","1289.85","74.51","39427"
"17080","66","263","42776","1","Approved","Solex","Standard","medium","medium","1163.89","589.27","42560"
"17081","48","2985","42807","1","Approved","WeareA2B","Standard","medium","medium","1762.96","950.52","37668"
"17082","13","3181","42828","1","Approved","Solex","Standard","medium","medium","1577.53","826.51","40618"
"17083","48","1581","42833","1","Approved","WeareA2B","Standard","medium","medium","1762.96","950.52","41848"
"17084","69","2476","43078","1","Approved","Norco Bicycles","Road","medium","large","1240.31","795.1","40553"
"17085","43","2793","42846",,"Approved","Solex","Standard","medium","medium","1151.96","649.49","39427"
"17086","59","2206","43041","1","Approved","Solex","Standard","medium","large","1061.56","733.58","34170"
"17087","82","258","42856",,"Approved","Giant Bicycles","Road","medium","medium","1538.99","829.65","42404"
"17088","0","2098","42794",,"Approved","Norco Bicycles","Standard","medium","medium","360.4","270.3","42710"
"17089","41","343","42845","1","Approved","Solex","Road","medium","medium","416.98","312.74","35560"
"17090","19","947","43005","1","Approved","OHM Cycles","Road","high","large","12.01","7.21","39880"
"17091","68","1171","42926",,"Approved","OHM Cycles","Standard","medium","medium","1636.9","44.71","34170"
"17092","74","2005","42816",,"Approved","WeareA2B","Standard","medium","medium","1762.96","950.52","41848"
"17093","45","1125","43049",,"Approved","Solex","Standard","medium","medium","441.49","84.99","34071"
"17094","95","2924","42802","1","Approved","Giant Bicycles","Standard","medium","large","569.56","528.43","37539"
"17095","22","664","42984","1","Approved","Solex","Standard","medium","medium","575.27","431.45","41345"
"17096","16","579","42914","1","Approved","Norco Bicycles","Standard","high","small","1661.92","1479.11","34586"
"17097","0","2359","42905",,"Approved","WeareA2B","Standard","medium","medium","60.34","45.26","33552"
"17098","92","1246","42984","1","Approved","WeareA2B","Touring","medium","large","1890.39","260.14","33259"
"17099","84","2622","42924","1","Approved","Trek Bicycles","Road","medium","medium","290.62","215.14","38339"
